3.6601000,-0.5041600,1.9339000
3.6784999,-0.4776400,1.9188000
3.5609000,-0.3563400,1.7696000
3.0727999,-0.3162100,1.7755001
2.7581000,0.3728400,1.7492000
3.1889999,0.5423600,1.8378000
3.0706999,0.4056600,1.8317000
2.7792001,0.8340300,1.7063000
2.8871000,0.7820200,1.8719000
2.7988000,0.8004800,1.9887000
2.8459001,0.5667400,2.2813001
3.1691999,0.6336300,2.1363001
2.5978000,0.4128100,1.9421999
2.6470001,-0.1208300,1.5388000
2.4310999,0.1064900,1.7239000
2.4031000,0.0510110,2.3141999
2.3522000,0.6529000,2.4217000
2.4893000,0.1885300,2.2237000
2.3705001,0.3048100,2.6489999
3.1812999,0.0449170,2.5283999
3.3950000,-0.1008000,2.3613999
3.9300001,-0.2960900,2.5267999
4.2087002,-0.6939200,2.1375000
3.8280001,-0.3414100,2.5260999
4.1429000,-0.3748900,2.9024000
4.3111000,-0.2151300,2.9649000
4.2665000,0.0771620,2.9669001
3.7972000,0.3859500,3.6547000
4.1322999,0.1517400,3.3482001
4.1156001,-0.0069673,3.6345000
4.0588999,-0.2451400,3.4381001
4.7076998,0.2863300,3.3408999
4.2529001,0.2049000,3.1658001
4.3130999,-0.2713600,3.4322000
4.2056999,-0.4295000,3.3334000
4.3878999,-0.2062400,3.5271001
4.5300999,-0.3549200,3.4981000
4.4059000,-0.0323800,4.0310998
4.3699002,-0.2202800,3.9154000
4.3979998,-0.6019800,3.8078001
4.3283000,-0.8179300,4.0486002
3.8833001,-0.0839620,3.8903000
3.5876000,0.0700180,4.2708998
3.3799000,0.2676600,4.6508999
3.0502999,0.0402920,4.2192998
3.1861000,-0.1777700,4.4590998
2.6617999,0.0997460,4.3569002
3.2981999,-0.2528100,4.5342999
3.4391999,-0.0815140,4.9514999
3.1157999,-0.1829600,5.1462998
2.6989999,-0.0999470,5.4875998
2.3482001,-0.2714800,5.3941002
1.9833000,-0.4200400,5.4948001
1.5662000,-0.5002700,5.1845999
1.6503000,-0.8359100,5.4780002
1.5935000,-0.9803300,5.7621002
1.9764000,-0.5159400,5.6982999
2.3441999,-0.5248100,5.6257000
2.2216001,-0.0741960,5.5460000
2.6194000,0.2433000,5.7730999
2.3776000,0.1314600,5.5324001
2.0859001,-0.0611060,5.4203000
1.7513000,-0.1565900,5.1476998
1.8633000,0.1791100,5.2574000
1.5618000,0.4525400,5.5973001
1.6105000,0.9233600,5.8727999
1.5581000,0.6756700,6.1966000
1.3411000,0.9224800,5.9868002
1.6125000,1.1924000,5.9928002
1.6973000,1.5025001,5.8119001
1.9976000,1.2627000,6.1387000
2.2957001,1.1947000,6.4189000
2.3415000,1.3264000,5.9706001
2.8146999,1.5825000,6.0349998
2.9746001,1.2715000,5.9492998
2.8311000,1.3700000,5.9035001
3.0109999,1.5677000,5.7814999
3.1185000,0.9868200,5.5851998
3.5592000,1.0848000,5.9651999
3.2722001,1.0023000,6.0163002
3.4672999,0.5899600,6.0246000
3.8438001,0.3336300,5.6521001
3.8587000,0.4864400,5.7368002
3.9741001,0.5107500,6.1443000
3.7161000,0.0062081,5.9569998
4.1634002,0.2419400,6.1554999
4.2672000,0.2048600,6.2858000
4.2521000,-0.2769800,6.8772001
4.5195999,-0.3341700,6.6141000
4.3731999,-0.3524400,6.6946998
3.9245000,-0.6929100,6.6332002
3.7151999,-0.6784100,6.1629000
3.6561999,-0.5009700,5.9805002
3.3141999,-0.8611600,5.7933002
3.1756001,-0.4647000,6.1317000
3.5279000,-0.7378100,6.1725998
2.9359000,-0.8690700,5.7181001
3.0567999,-1.3412000,5.4453001
3.0922999,-1.2163000,5.5757999
3.2997000,-1.7301000,5.2231002
3.2495999,-1.6244000,5.3490000
3.2038000,-1.3972000,5.1928000
3.2804000,-1.6167001,5.6932001
3.7347000,-1.8249000,5.6822000
3.7449000,-1.3831000,6.1686001
4.0015998,-1.1174999,5.7298002
3.6094000,-1.2298000,5.9514999
3.3150001,-1.5484999,5.9735999
3.9714999,-1.3429000,5.8080001
3.9282999,-1.5165000,6.0597000
3.7110000,-1.2072001,5.8381000
3.5890000,-1.5240999,6.1002998
3.7997000,-1.9158000,5.7507000
3.9138999,-1.9069000,5.5257001
3.8482001,-1.8967000,6.0633998
3.9672000,-1.7515000,6.3042998
4.1634998,-1.8541000,6.2154999
4.5028000,-2.0058999,6.2539001
4.6564999,-1.7934999,6.2466002
5.2493000,-1.7182000,6.0977998
5.1917000,-2.0386000,6.3621001
5.4921999,-2.0934000,5.9366999
5.2403998,-1.9576000,5.9461002
5.2041998,-1.9045000,6.1410999
4.9475002,-1.8924000,6.1574001
4.7507000,-1.7469000,6.0862002
4.5616999,-1.8298000,5.9928002
4.7867999,-1.5615000,6.0878000
5.1424999,-1.0940000,6.0275998
4.9993000,-0.8819600,5.9780998
5.1416001,-1.0615000,5.6759000
5.1202002,-0.8641900,5.8024998
5.3048000,-0.7132500,5.4411001
5.1170001,-0.6245300,5.1276002
5.3174000,-0.7751400,5.1868000
5.2613001,-0.7590800,4.7944999
4.9359999,-0.7562600,5.1683998
4.8611999,-0.4523000,5.1317000
5.0499001,-0.2968100,4.9889998
4.9959002,-0.3883300,5.1374998
4.7284999,-0.0007297,4.9369998
4.8446999,-0.0849710,4.8744001
4.8013000,-0.4196500,5.1025000
4.6142998,-0.0891260,5.0072999
4.2564001,0.6158000,4.9638000
4.5507998,0.5808800,5.1869001
5.0311999,0.6168200,5.2930999
5.1201000,0.3981800,4.9419999
5.2333002,0.2510100,4.8618999
5.4235001,-0.1595100,5.0513000
5.4779000,-0.5071800,5.1886001
5.3264999,-0.5104600,5.3025999
5.4540000,-0.2710300,4.9601002
5.4548998,-0.5256400,4.8439999
5.2491002,-0.6362900,4.6237001
4.9591999,-0.6711600,4.5630999
4.9355998,-0.5055500,4.3695002
4.7365999,-0.3260900,4.2028999
4.9080000,-0.7796600,3.9275000
5.0303001,-0.8485500,3.6579001
5.3055000,-1.2229000,3.3838999
5.1178002,-1.1049000,3.1782999
4.6835999,-1.3243001,3.2813001
4.2634001,-1.1604000,3.0613000
4.3418999,-1.2967000,2.9454000
4.4119000,-1.4438000,2.5906000
4.4777999,-1.2725000,2.3320999
4.7270999,-1.3226000,2.1336000
4.6782999,-1.8329000,2.0332000
4.2365999,-1.3915000,2.0948000
4.5460000,-1.1603000,1.8313000
4.3880000,-0.9680000,1.8652000
4.2269001,-0.6556400,1.6809000
3.8961000,-0.9846000,1.3714000
3.6075001,-1.5817000,1.2693000
3.7971001,-1.3645999,0.8850100
3.7049999,-1.1641001,0.7395600
4.1732001,-0.8942600,0.4909800
4.4426999,-1.1887000,0.2089900
4.4587998,-1.0975000,-0.1228800
4.8987999,-1.0225000,-0.2274600
4.7983999,-0.7702500,-0.6734700
5.0429001,-0.7656400,-1.1633000
4.9252000,-0.6305600,-1.5173000
4.7396998,-0.7178500,-1.1794000
4.8554001,-0.5847100,-0.8822400
4.9976001,-0.8535100,-1.0942000
5.3628001,-1.0519000,-0.6897900
4.9398999,-1.1430000,-0.8440200
5.4816999,-1.3182000,-0.8665300
5.4390998,-1.2386000,-0.9894000
5.4510002,-1.1393000,-1.2419000
5.3905001,-1.4430000,-1.3665000
5.0826998,-1.1597000,-1.0882000
4.9077001,-1.0302000,-0.9325300
4.5499001,-0.7767600,-1.2398000
4.1759000,-0.9287100,-1.2313000
4.5366998,-1.1299000,-1.4126000
4.7728000,-1.2527000,-1.7594000
5.0362000,-1.5545000,-1.3966000
5.4166999,-1.7124000,-1.4799000
5.3097000,-1.7834001,-1.1885999
4.5832000,-2.0053999,-1.2904000
4.7296000,-1.9479001,-0.7972600
4.1732998,-1.9476000,-1.0042000
4.3618999,-2.0423000,-1.2007000
4.3868999,-2.3951001,-1.8419000
4.4375000,-2.3538001,-1.5136000
4.7568002,-2.3603001,-1.2457000
4.5808001,-2.6233001,-1.3383000
4.7733998,-2.3961999,-0.6767200
5.1626000,-2.2990000,-0.7945500
5.3056002,-2.2234001,-0.7504100
5.2919998,-2.6426001,-0.7944900
5.2392001,-2.8680999,-0.6556300
5.4625001,-2.9330001,-0.2369800
5.2533998,-2.5452001,-0.4934100
5.6634998,-2.4461999,-0.3573500
5.4404001,-2.5386000,-0.4621400
5.5065999,-2.8239999,-0.2454200
5.5896001,-2.7815001,0.2384800
5.2940001,-2.6435001,0.0336620
5.8305998,-2.6440001,0.3793000
5.8997998,-2.6307001,0.8823200
6.0106001,-2.3690000,1.1164000
6.1065998,-2.6187999,1.1472000
5.9839001,-2.5715001,1.2312000
5.9115000,-3.0311000,1.1956000
6.1135001,-2.9958999,1.4636000
6.2691998,-3.2639000,1.3990000
6.4450002,-3.6940000,1.7132000
5.8947001,-3.8401000,1.9930000
5.9039001,-3.5892000,1.7169000
6.2000999,-3.1375999,1.8284000
6.2326999,-3.1623001,2.2897999
6.4046001,-3.5004001,2.4284999
6.2193999,-3.4891000,2.3038001
6.1525998,-3.8074999,2.4442999
5.9356999,-4.1743999,2.5510001
5.6669998,-3.7019000,2.6998999
5.5840998,-3.9986999,3.4031999
5.9422998,-3.7900000,3.4272001
6.1329999,-3.6584001,3.2311001
6.2000999,-3.8933001,3.3433001
6.0107999,-3.7530999,3.2126000
6.1310000,-3.6408999,3.2715001
6.3164001,-3.6447999,2.9454000
6.3154001,-3.6788001,2.9751000
6.4699998,-3.4495001,2.6052001
6.0514998,-3.4948001,2.1521001
5.9621000,-3.7276001,2.3050001
6.0771999,-3.3857999,2.1996000
5.7804999,-3.5097001,2.3657999
5.8596001,-4.0440998,2.2581000
5.9899001,-4.2171998,2.5727999
6.2118001,-4.3987002,2.7325001
5.8460999,-4.7585001,2.2755001
5.5791998,-5.1208000,2.0834999
5.5425000,-5.2567000,1.6207000
5.5630002,-5.2621002,1.2816000
5.7307000,-5.4716001,1.3146000
6.2343001,-5.5797000,1.3835000
6.0516000,-5.6946001,1.3993000
6.1032000,-5.6479001,1.5741000
6.3197999,-5.7365999,1.6925000
6.1409001,-5.5988998,1.9356000
6.0657001,-5.6015000,1.7538000
5.9863000,-5.5857000,1.4655000
5.9383998,-6.0019999,1.2502000
5.9256001,-5.7154999,1.1562999
6.3738999,-5.9921999,1.5053999
6.3629999,-6.1114998,1.8741000
6.2951002,-6.1395998,1.5874000
6.3631001,-6.1224999,1.6157000
6.5125999,-6.3309002,1.3308001
6.6103001,-6.1350002,1.3815000
6.5355000,-5.9885001,1.3898000
6.5524001,-5.8983998,1.3863000
6.5029998,-5.7302999,1.3878000
6.1058998,-6.0418000,1.3950000
6.6497002,-5.9257998,1.4910001
6.4207001,-5.7391000,1.4057000
6.5304999,-6.0612001,1.8503000
6.9222002,-6.2406998,1.7714000
6.5851998,-6.0686998,1.8162000
6.6817002,-6.0832000,1.4547000
6.8017001,-6.3277001,2.0624001
6.9745998,-6.3161001,2.2595999
6.7581000,-6.5749002,1.9610000
7.4893999,-6.6514001,2.3185999
7.3891001,-7.0285001,2.3468001
7.2354002,-6.9917002,2.5697000
7.4207001,-6.7430000,2.8735001
7.3088999,-6.7905002,2.9006000
6.9738998,-6.9815001,2.6636000
7.0240998,-6.9528999,2.4209001
7.0963001,-7.0309000,2.5415001
6.7343998,-6.8957000,2.1299000
7.0696998,-6.8488998,2.4066000
7.0299001,-6.6535001,2.5843999
6.6438999,-6.5070000,2.5702000
6.2760000,-6.5127001,2.6784000
6.0427999,-6.4161000,2.3401999
5.8959999,-6.1697998,1.9504000
5.6788001,-6.0081000,2.1538999
5.5903001,-6.1603999,1.8264000
5.3439002,-6.2061000,1.9798000
5.6773000,-6.3123002,1.8476000
6.0892000,-6.4647999,1.7668000
6.2157998,-6.5661998,2.3884001
5.8902001,-6.4417000,2.5648000
6.0612001,-6.4298000,2.6666999
6.3202000,-6.3772001,2.6333001
6.2038999,-6.6444001,2.4923000
6.6424999,-6.6511998,2.4851000
7.0414000,-6.6304002,2.3190000
7.0981002,-6.6887999,2.2813001
7.1559000,-6.4910998,2.1856999
7.2473001,-6.8727999,2.0620000
6.7912998,-7.0924001,2.1744001
7.3875999,-6.7165999,2.1963000
7.3474002,-7.0523000,2.3413999
7.2045999,-7.2077999,2.4205999
6.9463000,-7.1287999,2.2632999
7.4604998,-7.4825001,2.3253000
7.5433998,-7.3722000,2.2534001
7.8938999,-7.2694001,2.3436999
7.9099998,-7.4731998,2.2972000
7.4582000,-7.1782999,1.9892000
7.3354998,-7.2695999,2.0495999
7.3625002,-7.3248000,2.3415999
7.8555999,-7.3357000,2.7270999
7.9067998,-7.3860998,2.5857999
7.8673000,-7.6650000,2.6157000
7.7080998,-7.5145001,2.4152000
7.6374002,-7.3653002,2.1513000
7.6943002,-7.2386999,2.0652001
7.5943999,-7.5110998,1.5515000
7.6605000,-7.7013998,1.5154001
7.7550001,-7.6170001,1.3810000
7.8326998,-7.5525999,1.4207000
7.2772999,-7.6623001,1.7449000
7.4956999,-7.8708000,1.9756000
7.4056001,-7.9190998,2.0208001
7.3120999,-7.6447001,2.3159001
7.4766002,-7.7403998,2.3513000
7.0749998,-7.6445999,2.5181000
7.2076001,-7.4131999,2.2362001
7.3316998,-7.4323001,1.4900000
7.3161998,-7.2483001,1.8487999
7.4654999,-7.3597999,1.6660000
7.7138000,-7.7445998,1.5903000
7.5407000,-7.6294999,1.9125000
7.4846001,-7.3913002,2.0855999
7.4531999,-7.3361001,2.3062999
7.2631001,-7.5451002,2.2506001
6.6472001,-7.4801998,2.3022001
6.9527998,-7.3871002,2.2830999
7.2051001,-7.3030000,2.3805001
7.0700998,-7.0542998,2.7121000
7.3420000,-6.8315001,2.8204999
7.3530998,-6.7852001,2.8908999
7.5100999,-6.5109000,2.9978001
7.8685999,-6.4892998,3.0613000
7.5668998,-6.4594998,3.0973001
7.4514999,-6.3681998,2.8522000
7.8948998,-6.1557999,2.7722001
7.6250000,-5.8132000,2.7997999
7.5797000,-5.6233001,2.8820000
7.9770999,-5.6929002,2.8141999
7.6478000,-5.5574002,2.8935001
7.9238000,-5.4166999,2.8231001
7.5127001,-5.4468002,3.0732999
7.5460000,-5.3014998,3.0287001
7.7234001,-5.1079001,2.9140000
7.4066000,-5.7242999,3.0051999
6.9987001,-5.4383001,3.2748001
6.8267002,-5.4667001,2.9251001
6.5727000,-5.5341001,2.8322001
6.4329000,-5.3660998,3.2214999
5.9597998,-5.2540998,3.0343001
6.0366998,-4.9935002,3.0172000
6.0223999,-5.1346998,3.3968999
6.0854998,-5.3846002,2.9296000
5.8202000,-5.4470000,2.8447001
5.8432999,-5.5717001,3.0051000
6.0790000,-5.7284002,2.9047000
6.1169000,-6.2312002,3.1443000
6.4899998,-6.0471001,2.8294001
6.6434002,-5.9282999,2.7263999
6.6300001,-5.8392000,2.5836000
6.9794002,-6.0657001,2.4842999
7.3934002,-6.2161002,1.8228000
7.1121001,-6.4417000,1.9311000
7.1791000,-6.1984000,2.2699001
7.2932000,-6.1707001,2.8322999
7.5242000,-6.0658002,2.7900000
7.1471000,-6.3411002,2.7850001
7.3762002,-6.5971999,2.4602001
6.7340999,-6.2783999,2.5709000
6.3857999,-6.0827999,2.4517000
6.0633998,-5.9854999,2.1730001
5.8532000,-6.0527000,2.1335001
5.7181001,-6.0668001,1.9021000
5.8305998,-5.9681001,2.4999001
5.3771000,-6.0767002,2.5288000
5.4542999,-6.2087002,2.6847000
4.8850999,-5.7698998,2.9972999
4.6813998,-5.9958000,3.1681001
4.7172999,-5.7315001,2.7997999
4.5036001,-5.5577002,2.8250999
4.4068999,-5.5668998,2.4741001
4.5338998,-6.1655998,2.6566000
4.4617000,-6.4267998,2.5125999
4.6118999,-6.7122998,2.5271001
4.8105998,-7.0802999,2.8590000
4.7997999,-6.3388000,2.6124001
4.5293999,-6.0446000,2.6357999
4.4913001,-6.0177999,2.0850000
4.6313000,-6.2089000,1.4302000
4.9415998,-6.6521001,1.5213000
5.1812000,-7.0180998,1.8177000
5.2125001,-7.2788000,1.6926000
5.3257999,-7.9692998,1.8604000
5.3309002,-8.2315998,1.7930000
5.0320001,-7.9839001,1.4594001
4.8620000,-8.2194996,0.8517600
4.8000002,-8.2131004,0.9952500
4.9120998,-7.8583999,1.1044000
5.1655002,-7.6652999,1.3910000
5.0050998,-7.4439998,1.2393000
4.7146001,-7.2034998,1.0384001
5.1677999,-7.4935002,1.2710000
5.0446000,-7.5376000,0.7824400
5.2460999,-7.1043000,0.4443800
5.1092000,-6.9056001,0.3772300
4.7438998,-6.8347998,1.0244000
4.2490001,-7.1848998,1.2096000
4.0998998,-7.3434000,1.3612000
3.9976001,-7.1539001,1.3627000
3.8385999,-7.3232002,1.0929000
4.0307999,-7.4064999,0.8108300
4.0180001,-7.3880000,0.6676200
3.9045000,-7.6259999,0.5298400
4.2333999,-8.0284004,0.3044000
4.0065999,-7.6355000,0.0458180
3.8910999,-8.0361004,0.1994800
3.6795001,-7.9812999,0.2816900
3.6585000,-7.9707999,0.1292100
3.5323000,-8.2365999,-0.0401650
2.8195000,-8.1745996,0.1905500
2.3576000,-8.4596004,0.3489900
2.6162000,-8.8247004,0.0263620
3.2955999,-8.8481998,0.4671000
3.2971001,-8.5747004,0.9154700
3.2911000,-8.7294998,0.4094900
3.2200000,-9.3220997,0.4352300
3.1636000,-9.3443003,0.3302700
2.8643999,-9.2188997,0.0808940
2.8785999,-9.2707996,0.5104200
2.3982000,-9.4666004,0.4817700
2.6359999,-9.1152000,-0.3655200
2.8085999,-9.1553001,-0.4236400
2.4679999,-8.8907003,-0.3827000
2.7058001,-8.6786003,-0.4259400
2.8729000,-8.7999001,-0.7267500
3.2456999,-8.7412004,-0.9705800
2.8796000,-8.3292999,-1.4795001
2.9337001,-8.1297998,-1.4107000
3.0355999,-8.1731005,-1.4151000
2.9988000,-7.9225998,-1.6914001
2.8685999,-8.0783997,-1.6634001
3.0090001,-8.7219000,-1.9320000
3.1930001,-8.7592001,-1.8595001
3.4702001,-9.0956001,-1.5623000
2.9394000,-8.9411001,-1.4332000
2.8046999,-8.7323999,-1.4973000
2.4319000,-8.9380999,-2.0845001
2.7528000,-8.9983997,-1.7653000
2.9707000,-9.4205999,-1.8272001
3.0911000,-9.7895002,-1.7711999
3.0699000,-10.1090002,-1.5908999
3.6015999,-10.2629995,-1.9297000
3.6617000,-9.8809996,-1.8424000
3.4191999,-10.1110001,-1.9958000
2.8522000,-10.2189999,-2.0056000
3.3060000,-10.0660000,-2.0583000
3.4122000,-9.9602003,-2.2972000
3.1750000,-9.9475002,-1.9996001
3.6084001,-10.1960001,-2.2807000
3.4552000,-9.9155998,-2.2060001
3.4449000,-9.7041998,-2.2365000
3.3926001,-9.2800999,-2.2509999
3.1742001,-9.1567001,-2.3338001
3.5696001,-8.5818996,-2.4865999
3.2189000,-8.9064999,-2.2743001
3.3736000,-9.2746000,-2.5039001
3.3006999,-9.9090004,-2.3903000
3.1526000,-10.2089996,-2.3898001
3.2300000,-10.1370001,-2.3798001
3.6150000,-10.6079998,-2.5256000
3.3575001,-10.5389996,-2.3731000
3.4435000,-10.2159996,-2.0936999
3.5890000,-10.4119997,-1.8039000
3.4465001,-10.3599997,-1.4484000
2.7272000,-10.5249996,-1.7585000
2.5181999,-10.3120003,-1.7302001
2.0028999,-10.0170002,-2.1908000
2.1298001,-10.2250004,-2.1900001
2.2072999,-10.0279999,-1.9724000
2.2449999,-9.7677002,-1.9466000
1.9615000,-9.7663002,-2.1192000
1.4690000,-9.5705996,-2.3817999
1.4593000,-9.7214003,-2.9807999
1.4725000,-9.2487001,-3.0025001
1.8921000,-9.3139000,-2.8878000
2.0597999,-8.9176998,-3.1389000
1.9640000,-8.9498997,-3.6543000
1.8831000,-9.4202995,-3.7523000
1.9789000,-9.5621004,-3.7730000
2.2140000,-9.2755003,-3.5660000
2.6194000,-9.2360001,-3.4519999
2.7117000,-9.0049000,-3.2179999
2.7556000,-9.2621002,-2.6761999
2.4475000,-8.8035002,-2.2058001
1.7814000,-8.8179998,-2.0797999
1.7560000,-8.8044004,-1.8515000
1.5857000,-8.3943996,-2.0838001
1.2908000,-8.2249002,-1.7770000
1.7796000,-8.0783005,-1.9559000
1.3227000,-7.9431000,-1.8041000
1.0272000,-7.9411001,-1.5958000
1.2641000,-8.3774996,-1.0572000
1.1670001,-8.5112000,-0.9760400
1.1695000,-8.3549004,-0.9392400
0.6226100,-8.7375002,-0.9009900
0.3581100,-8.6338997,-0.6843900
0.5017900,-8.6906004,-0.5759500
0.6034200,-8.7962999,-1.0433000
0.9364800,-8.8900003,-0.7834500
1.1336000,-9.0307999,-1.0263000
1.1696000,-9.5200005,-1.1194000
1.0619000,-9.2315998,-0.8062900
0.8322300,-9.1141005,-1.0460000
0.7640000,-9.0064001,-1.1489000
1.1966000,-9.2503004,-1.2977999
1.7546999,-8.8872004,-1.6445000
1.5660000,-8.8063002,-1.3305000
1.3836000,-9.0868998,-1.2201999
1.6848000,-8.9850998,-0.9881400
1.4980000,-9.2088003,-0.9684300
1.6050000,-9.6134996,-1.2761000
1.8794000,-9.0991001,-1.2482001
1.8843000,-8.7875996,-1.2503000
1.7787000,-8.8104000,-1.3605000
2.1958001,-8.8011999,-1.4930000
1.8037000,-8.8018999,-1.7024000
1.4859999,-8.3844004,-1.2975000
1.6566000,-8.2116003,-1.3350000
1.5924000,-8.0214005,-1.0549999
1.7861000,-8.2393999,-1.0314000
1.7503999,-7.9790001,-0.9422400
1.6724000,-7.6420999,-1.3163000
1.6560000,-7.4931002,-1.3032000
1.9083000,-8.0313997,-1.4703000
2.0847001,-7.8794999,-1.0575000
1.7541000,-7.7012000,-1.4954000
2.2412000,-7.4324999,-1.7330000
2.0883000,-7.2554002,-1.7181000
1.5813000,-6.8586998,-2.0362999
1.4845999,-7.0974998,-2.2629001
1.0951999,-6.9154000,-2.2974000
1.4662000,-7.3302999,-2.1700001
1.3627000,-6.8250999,-2.0653999
1.1285000,-7.0609999,-2.1594999
1.3326000,-6.6703000,-2.2420001
1.6223000,-6.5857000,-2.0567000
1.9198999,-6.5074000,-1.6841000
2.0731001,-6.4335999,-1.4249001
2.1977999,-6.6360998,-1.1030000
2.4085000,-6.8438001,-0.9335700
1.9044000,-6.9231000,-1.0177000
1.6329000,-6.7837000,-0.7136100
1.6075000,-6.3572998,-0.7662000
1.5065000,-6.7828002,-0.8403400
1.3957000,-6.9531002,-0.9789100
1.2908000,-6.7554002,-0.6853800
1.1018000,-7.0057998,-0.6627200
1.3020000,-7.3522000,-0.3777700
1.8654000,-7.2256999,-0.2175200
2.3199999,-6.6546998,-0.2398800
2.6173000,-6.8597999,-0.0877310
2.8785999,-6.8483000,0.0550740
3.5318999,-6.6367998,0.8297500
3.2725999,-6.6637001,0.9818900
3.1201999,-6.6573000,0.8701700
2.9425001,-6.7140002,0.3097500
3.0283000,-7.0465002,-0.2241600
3.1779001,-7.0493002,-0.1773500
3.3448000,-6.6823001,-0.3370600
2.7058001,-6.4626002,-0.2240900
2.5072000,-6.5207000,-0.2931600
2.3708000,-6.2477999,-0.3597200
2.5676000,-6.0057001,-0.2008800
2.3608999,-5.3508000,-0.3467200
2.0569000,-5.6462998,-0.4371700
2.0430000,-6.4294000,-0.1855700
2.2539999,-6.5022998,-0.2420200
2.2702999,-6.4211998,-0.2681300
